id,date,buying_price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_bins,season,price_sqft,newer,basement,renovated,median_price_zipcode,maximal_expend,suggested_selling_price,expected_profit
2201500030,2014-10-06,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,under_median,autumn,240,0,0,0,760184.5,25200.0,546000.0,100800.0
5603700025,2014-10-07,732000.0,4,1.75,2360,11300,1.0,0,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951,from_median_upward,autumn,310,1,0,0,760184.5,43920.0,915000.0,139080.0
5056500210,2014-10-07,539950.0,4,2.75,2910,9000,1.0,0,0,4,8,2130,780,1966,0,98006,47.544,-122.176,1970,9000,from_median_upward,autumn,185,1,1,0,760184.5,32397.0,701935.0,129588.0
1687910200,2014-10-07,629000.0,4,2.25,1900,11171,1.0,0,0,3,8,1280,620,1984,0,98006,47.561,-122.126,2330,9934,from_median_upward,autumn,331,1,1,0,760184.5,50320.0,817700.0,138380.0
3447000060,2014-10-08,577500.0,3,1.75,2140,13286,1.0,0,0,4,8,1220,920,1964,0,98006,47.5722,-122.128,2250,13286,from_median_upward,autumn,269,0,1,0,760184.5,34650.0,750750.0,138600.0
2205500540,2014-10-08,365000.0,4,1.5,1820,12327,1.0,0,0,4,7,1380,440,1955,0,98006,47.5767,-122.144,1450,9256,under_median,autumn,200,0,1,0,760184.5,21900.0,474500.0,87600.0
2824059128,2014-10-09,510000.0,3,2.0,1990,7405,1.0,0,0,5,7,1990,0,1971,0,98006,47.5421,-122.172,2120,6462,from_median_upward,autumn,256,1,0,0,760184.5,30600.0,663000.0,122400.0
2024059059,2014-10-10,693000.0,3,2.25,2090,45535,1.0,0,2,5,8,1280,810,1952,0,98006,47.5538,-122.191,3090,12889,from_median_upward,autumn,331,0,1,0,760184.5,41580.0,900900.0,166320.0
2206700070,2014-10-13,435000.0,3,1.0,1120,9656,1.0,0,0,5,7,1120,0,1955,0,98006,47.567,-122.139,1720,9908,under_median,autumn,388,0,0,0,760184.5,26100.0,565500.0,104400.0
9346930100,2014-10-15,610000.0,4,2.5,2440,9350,1.0,0,0,4,8,1560,880,1976,0,98006,47.5614,-122.13,2260,8500,from_median_upward,autumn,250,1,1,0,760184.5,36600.0,793000.0,146400.0
1836980240,2014-10-15,730000.0,4,2.75,2920,4500,2.0,0,0,3,9,2920,0,1999,0,98006,47.5646,-122.124,2920,4505,from_median_upward,autumn,250,1,0,0,760184.5,58400.0,912500.0,124100.0
6072100140,2014-10-17,500000.0,3,1.75,1530,8829,1.0,0,0,5,8,1530,0,1972,0,98006,47.545,-122.171,2060,9226,from_median_upward,autumn,326,1,0,0,760184.5,30000.0,650000.0,120000.0
2201500980,2014-10-20,450000.0,3,1.0,1350,10000,1.0,0,0,4,7,1350,0,1954,0,98006,47.5741,-122.133,1450,10000,under_median,autumn,333,0,0,0,760184.5,27000.0,585000.0,108000.0
2600100180,2014-10-20,555000.0,4,2.75,2600,19275,1.0,0,0,3,8,1620,980,1978,0,98006,47.5523,-122.162,2230,10119,from_median_upward,autumn,213,1,1,0,760184.5,44400.0,721500.0,122100.0
2205500355,2014-10-21,455000.0,3,1.75,1700,8360,1.0,0,0,4,7,850,850,1955,0,98006,47.5766,-122.147,1520,8360,from_median_upward,autumn,267,0,1,0,760184.5,27300.0,591500.0,109200.0
1951800580,2014-10-24,590000.0,4,2.5,3700,12500,1.0,0,0,5,8,1920,1780,1973,0,98006,47.5403,-122.168,2020,8350,from_median_upward,autumn,159,1,1,0,760184.5,35400.0,767000.0,141600.0
1777600490,2014-10-24,675000.0,4,2.5,3130,12463,1.0,0,0,4,8,1620,1510,1978,0,98006,47.569,-122.127,2740,11779,from_median_upward,autumn,215,1,1,0,760184.5,40500.0,877500.0,162000.0
2201500450,2014-10-28,473000.0,3,1.0,1280,10000,1.0,0,0,4,7,1280,0,1954,0,98006,47.5716,-122.139,1240,10000,from_median_upward,autumn,369,0,0,0,760184.5,28380.0,614900.0,113520.0
5566100170,2014-10-29,650000.0,10,2.0,3610,11914,2.0,0,0,4,7,3010,600,1958,0,98006,47.5705,-122.175,2040,11914,from_median_upward,autumn,180,0,1,0,760184.5,39000.0,845000.0,156000.0
2600040160,2014-10-31,753000.0,3,2.25,2290,9047,2.0,0,0,4,8,2290,0,1984,0,98006,47.5545,-122.163,2120,9275,from_median_upward,autumn,328,1,0,0,760184.5,45180.0,941250.0,143070.0
2597520720,2014-11-03,720000.0,5,2.5,2900,9525,2.0,0,0,3,9,2900,0,1989,0,98006,47.5442,-122.138,2910,11854,from_median_upward,autumn,248,1,0,0,760184.5,57600.0,900000.0,122400.0
2424059116,2014-11-05,740000.0,3,2.25,3440,44374,2.0,0,3,4,10,2190,1250,1979,0,98006,47.547,-122.111,3470,40185,from_median_upward,autumn,215,1,1,0,760184.5,44400.0,999000.0000000001,214600.00000000012
9346960050,2014-11-07,660000.0,4,2.5,2290,9120,2.0,0,0,4,8,2290,0,1977,0,98006,47.5613,-122.128,2290,9120,from_median_upward,autumn,288,1,0,0,760184.5,39600.0,858000.0,158400.0
3459410230,2014-11-11,590000.0,3,2.25,2490,8800,2.0,0,0,4,8,2490,0,1975,0,98006,47.5666,-122.132,2690,10000,from_median_upward,autumn,236,1,0,0,760184.5,35400.0,767000.0,141600.0
2600110560,2014-11-12,750000.0,4,2.75,2310,10232,1.0,0,0,5,8,1310,1000,1980,0,98006,47.5515,-122.153,2820,9886,from_median_upward,autumn,324,1,1,0,760184.5,45000.0,937500.0,142500.0
6072400470,2014-11-13,518000.0,4,2.5,2070,10244,1.0,0,0,3,8,1370,700,1969,0,98006,47.5592,-122.178,2070,9683,from_median_upward,autumn,250,1,1,0,760184.5,41440.0,673400.0,113960.0
7805460310,2014-11-13,703770.0,4,2.25,2550,12918,2.0,0,0,3,9,2550,0,1987,0,98006,47.5623,-122.109,2550,11036,from_median_upward,autumn,275,1,0,0,760184.5,56301.6,914901.0,154829.40000000002
2206500550,2014-11-17,375000.0,3,1.0,1040,9800,1.0,0,0,4,7,1040,0,1955,0,98006,47.5765,-122.155,1280,8880,under_median,autumn,360,0,0,0,760184.5,22500.0,487500.0,90000.0
4139440460,2014-11-18,751305.0,4,2.5,2660,8469,2.0,0,0,3,10,2660,0,1994,0,98006,47.5529,-122.12,2920,10697,from_median_upward,autumn,282,1,0,0,760184.5,60104.4,939131.25,127721.84999999998
7502700060,2014-11-19,333000.0,3,1.5,1260,5758,2.0,0,0,3,7,1260,0,1999,0,98006,47.5524,-122.139,3090,10142,under_median,autumn,264,1,0,0,760184.5,26640.0,432900.0,73260.0
6071600450,2014-11-20,496600.0,4,2.25,2020,8400,1.0,0,0,4,8,1350,670,1961,0,98006,47.5488,-122.171,2060,8400,from_median_upward,autumn,245,0,1,0,760184.5,29796.0,645580.0,119184.0
4139660040,2014-11-21,760000.0,5,3.5,3180,14000,2.0,0,0,5,10,3180,0,1997,0,98006,47.5501,-122.128,3670,14450,from_median_upward,autumn,238,1,0,0,760184.5,45600.0,950000.0,144400.0
2141310580,2014-11-25,707000.0,4,2.25,2920,17023,1.0,0,0,4,9,1690,1230,1977,0,98006,47.5585,-122.134,2710,10681,from_median_upward,autumn,242,1,1,0,760184.5,42420.0,919100.0,169680.0
6071200400,2014-11-25,510000.0,4,2.5,2010,9075,1.0,0,0,4,8,1310,700,1959,0,98006,47.553,-122.182,1850,9220,from_median_upward,autumn,253,0,1,0,760184.5,30600.0,663000.0,122400.0
1672000020,2014-11-26,711800.0,4,2.25,2410,16650,1.0,0,0,4,8,2410,0,1965,0,98006,47.5706,-122.163,2720,11141,from_median_upward,autumn,295,1,0,0,760184.5,42708.0,925340.0,170832.0
6071800410,2014-12-01,500000.0,3,1.5,2220,8994,1.0,0,0,4,8,1110,1110,1962,0,98006,47.5473,-122.172,2220,8994,from_median_upward,autumn,225,0,1,0,760184.5,30000.0,650000.0,120000.0
1115700040,2014-12-01,713500.0,5,2.75,2920,9163,1.0,0,0,4,8,1520,1400,1976,0,98006,47.5668,-122.169,2250,9163,from_median_upward,autumn,244,1,1,0,760184.5,42810.0,927550.0,171240.0
6072760670,2014-12-03,652450.0,3,2.25,2230,11835,1.0,0,0,5,8,1630,600,1974,0,98006,47.563,-122.178,2190,10384,from_median_upward,autumn,292,1,1,0,760184.5,39147.0,848185.0,156588.0
2211700290,2014-12-04,538000.0,3,2.75,2000,7204,1.0,0,0,5,7,1250,750,1960,0,98006,47.565,-122.116,2480,17633,from_median_upward,autumn,269,0,1,0,760184.5,32280.0,699400.0,129120.0
6072100490,2014-12-04,527500.0,4,2.25,2270,8480,1.0,0,0,5,8,1310,960,1973,0,98006,47.5448,-122.174,1910,9050,from_median_upward,autumn,232,1,1,0,760184.5,31650.0,685750.0,126600.0
2206700280,2014-12-08,390000.0,3,1.5,1000,13991,1.0,0,0,4,7,1000,0,1956,0,98006,47.5643,-122.138,1520,11465,under_median,autumn,390,0,0,0,760184.5,23400.0,507000.0,93600.0
6071200375,2014-12-11,466000.0,3,1.75,1680,9460,1.0,0,0,4,7,1680,0,1959,0,98006,47.5525,-122.182,1690,9448,from_median_upward,autumn,277,0,0,0,760184.5,27960.0,605800.0,111840.0
6705120540,2014-12-22,462370.0,2,2.25,1860,2670,2.0,0,0,4,8,1860,0,1986,0,98006,47.5436,-122.187,1860,2531,from_median_upward,winter,248,1,0,0,760184.5,27742.2,601081.0,110968.80000000005
5566100205,2014-12-23,515000.0,3,1.75,1490,12000,1.0,0,0,4,7,1490,0,1956,0,98006,47.569,-122.175,1630,12000,from_median_upward,winter,345,0,0,0,760184.5,30900.0,669500.0,123600.0
1777500090,2014-12-29,680000.0,6,2.5,3180,9375,1.0,0,0,4,8,1590,1590,1967,0,98006,47.5707,-122.129,2670,9625,from_median_upward,winter,213,1,1,0,760184.5,40800.0,884000.0,163200.0
6073230230,2014-12-31,425000.0,3,2.25,1400,6970,2.0,0,0,3,8,1400,0,1984,0,98006,47.542,-122.184,1800,8140,under_median,winter,303,1,0,0,760184.5,34000.0,552500.0,93500.0
2141310490,2015-01-02,625000.0,3,2.25,1920,8412,1.0,0,2,3,8,1460,460,1977,0,98006,47.5578,-122.132,2490,8700,from_median_upward,winter,325,1,1,0,760184.5,50000.0,812500.0,137500.0
5448300150,2015-01-05,550000.0,3,2.25,1950,26500,1.0,0,0,4,8,1570,380,1965,0,98006,47.5784,-122.179,2160,12751,from_median_upward,winter,282,1,1,0,760184.5,33000.0,715000.0,132000.0
2204500480,2015-01-07,551100.0,3,1.0,1430,8640,1.0,0,0,5,7,1430,0,1954,0,98006,47.572,-122.147,1430,9840,from_median_upward,winter,385,0,0,0,760184.5,33066.0,716430.0,132264.0
9323610110,2015-01-12,710000.0,4,2.5,2870,11304,2.0,0,0,3,9,2870,0,1980,0,98006,47.5547,-122.154,2690,9940,from_median_upward,winter,247,1,0,0,760184.5,56800.0,887500.0,120700.0
2600010330,2015-01-20,760000.0,4,2.25,2590,12600,2.0,0,0,3,9,2590,0,1979,0,98006,47.5566,-122.162,2620,11050,from_median_upward,winter,293,1,0,0,760184.5,60800.0,950000.0,129200.0
5495200040,2015-01-26,610000.0,5,3.25,3490,23400,1.0,0,0,4,8,1890,1600,1957,0,98006,47.5701,-122.124,2660,12400,from_median_upward,winter,174,0,1,0,760184.5,36600.0,793000.0,146400.0
6028000090,2015-01-26,438000.0,3,2.25,2340,14279,1.0,0,0,3,8,1340,1000,1965,0,98006,47.5715,-122.124,2340,13600,under_median,winter,187,1,1,0,760184.5,35040.0,569400.0,96360.0
6071000310,2015-01-28,622000.0,4,1.75,3020,10714,1.0,0,0,5,8,1510,1510,1958,0,98006,47.56,-122.181,2230,14400,from_median_upward,winter,205,0,1,0,760184.5,37320.0,808600.0,149280.0
2205500575,2015-02-09,390000.0,3,1.0,1200,10800,1.0,0,0,4,7,1200,0,1955,0,98006,47.5771,-122.144,1370,9950,under_median,winter,325,0,0,0,760184.5,23400.0,507000.0,93600.0
643300210,2015-02-10,610000.0,3,1.75,1110,10402,1.0,0,0,4,7,1110,0,1967,0,98006,47.5676,-122.177,2050,9660,from_median_upward,winter,549,1,0,0,760184.5,36600.0,793000.0,146400.0
2600100370,2015-02-11,723000.0,4,2.0,2790,8793,1.0,0,0,4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286,from_median_upward,winter,259,1,1,0,760184.5,43380.0,903750.0,137370.0
8965500900,2015-02-13,725000.0,3,2.5,2090,9847,2.0,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114,2860,11483,from_median_upward,winter,346,1,0,0,760184.5,58000.0,906250.0,123250.0
6070800050,2015-02-13,710000.0,3,2.5,2330,9160,2.0,0,0,3,9,2330,0,1997,0,98006,47.5467,-122.181,2460,9160,from_median_upward,winter,304,1,0,0,760184.5,56800.0,887500.0,120700.0
1777600210,2015-02-17,590000.0,4,2.25,2530,10611,1.0,0,0,5,8,1320,1210,1977,0,98006,47.5698,-122.132,2530,10125,from_median_upward,winter,233,1,1,0,760184.5,35400.0,767000.0,141600.0
2203500570,2015-02-17,437000.0,4,1.75,1700,10642,1.0,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,under_median,winter,257,0,1,0,760184.5,26220.0,568100.0,104880.0
8965450190,2015-02-18,295000.0,3,2.5,1500,3060,2.0,0,0,3,7,1500,0,1994,0,98006,47.5605,-122.117,2700,7734,under_median,winter,196,1,0,0,760184.5,23600.0,383500.0,64900.0
4036100175,2015-02-19,689000.0,4,2.5,2440,11700,1.0,0,0,5,8,1480,960,1961,0,98006,47.5606,-122.184,2140,10807,from_median_upward,winter,282,0,1,0,760184.5,41340.0,895700.0,165360.0
7856601040,2015-02-20,745000.0,4,1.75,1990,8900,1.0,0,0,4,8,1990,0,1972,0,98006,47.5639,-122.149,2620,8925,from_median_upward,winter,374,1,0,0,760184.5,44700.0,931250.0,141550.0
7805460030,2015-02-23,615000.0,3,2.5,2250,10171,2.0,0,0,3,9,2250,0,1987,0,98006,47.5613,-122.11,2440,13390,from_median_upward,winter,273,1,0,0,760184.5,49200.0,799500.0,135300.0
4139440730,2015-02-25,728935.0,4,2.5,2980,10194,2.0,0,0,3,9,2980,0,1993,0,98006,47.5515,-122.12,2980,10053,from_median_upward,winter,244,1,0,0,760184.5,58314.8,911168.75,123918.94999999995
6071600370,2015-02-27,500000.0,4,2.25,2030,8517,1.0,0,0,4,8,1380,650,1961,0,98006,47.5495,-122.174,2230,8824,from_median_upward,winter,246,0,1,0,760184.5,30000.0,650000.0,120000.0
1999600320,2015-03-04,729000.0,3,2.5,2480,7428,2.0,0,0,3,9,2480,0,1990,0,98006,47.5489,-122.185,2600,8322,from_median_upward,winter,293,1,0,0,760184.5,58320.0,911250.0,123930.0
2201500680,2015-03-05,501000.0,3,1.75,1480,8667,1.0,0,0,5,7,740,740,1954,0,98006,47.5718,-122.136,1600,10644,from_median_upward,winter,338,0,1,0,760184.5,30060.0,651300.0,120240.0
2202500255,2015-03-05,335000.0,3,2.0,1210,9926,1.0,0,0,4,7,1210,0,1954,2015,98006,47.5731,-122.135,1690,9737,under_median,winter,276,0,0,1,760184.5,20100.0,435500.0,80400.0
2600010360,2015-03-09,440000.0,3,2.0,1800,10950,1.0,0,0,4,8,1800,0,1982,0,98006,47.557,-122.163,2400,11300,under_median,winter,244,1,0,0,760184.5,26400.0,572000.0,105600.0
643300040,2015-03-13,719521.0,4,1.75,1920,9500,1.0,0,0,4,7,1470,450,1966,0,98006,47.5683,-122.177,1820,10091,from_median_upward,winter,374,1,1,0,760184.5,43171.26,899401.25,136708.99
2024059084,2015-03-13,625000.0,4,2.75,2290,21486,1.0,0,2,5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936,from_median_upward,winter,272,0,0,0,760184.5,37500.0,812500.0,150000.0
6067910030,2015-03-16,664000.0,4,2.75,2510,11880,1.0,0,0,5,8,1630,880,1978,0,98006,47.5427,-122.181,2390,11211,from_median_upward,winter,264,1,1,0,760184.5,39840.0,863200.0,159360.0
6072760360,2015-03-21,665000.0,4,2.25,2650,8149,1.0,0,0,4,8,1610,1040,1975,0,98006,47.5624,-122.176,2290,8019,from_median_upward,spring,250,1,1,0,760184.5,39900.0,864500.0,159600.0
1687900170,2015-03-25,648000.0,4,2.25,2170,8240,2.0,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.128,2600,9898,from_median_upward,spring,298,1,0,0,760184.5,38880.0,842400.0,155520.0
6067910130,2015-03-25,526000.0,3,2.25,2000,18099,1.0,0,0,4,8,1250,750,1978,0,98006,47.5443,-122.18,2060,12000,from_median_upward,spring,263,1,1,0,760184.5,31560.0,683800.0,126240.0
6071800480,2015-03-27,271950.0,3,1.5,1220,8400,1.0,0,0,4,7,1220,0,1962,0,98006,47.5467,-122.173,2110,9119,under_median,spring,222,0,0,0,760184.5,16317.0,353535.0,65268.0
9346910500,2015-03-30,700000.0,3,2.5,2060,10650,1.0,0,0,5,8,1050,1010,1976,0,98006,47.5627,-122.137,2690,8850,from_median_upward,spring,339,1,1,0,760184.5,42000.0,910000.0,168000.0
7855600080,2015-03-30,750000.0,3,1.75,2770,15232,1.0,0,0,3,8,1570,1200,1976,0,98006,47.5706,-122.16,2340,11400,from_median_upward,spring,270,1,1,0,760184.5,60000.0,937500.0,127500.0
6705120280,2015-03-31,428000.0,2,2.5,1414,1960,2.0,0,0,3,8,1414,0,1986,0,98006,47.5423,-122.189,1414,2511,under_median,spring,302,1,0,0,760184.5,34240.0,556400.0,94160.0
3447000030,2015-04-01,510000.0,3,2.0,1410,11995,1.0,0,0,4,8,1410,0,1965,0,98006,47.5718,-122.127,2690,12650,from_median_upward,spring,361,1,0,0,760184.5,30600.0,663000.0,122400.0
2205700180,2015-04-03,545000.0,3,2.0,1610,8069,1.0,0,0,5,7,1090,520,1955,0,98006,47.5754,-122.15,1510,8803,from_median_upward,spring,338,0,1,0,760184.5,32700.0,708500.0,130800.0
3655500030,2015-04-03,719000.0,3,3.5,2540,10578,2.0,0,1,3,9,2010,530,2014,0,98006,47.547,-122.192,3240,9831,from_median_upward,spring,283,1,1,0,760184.5,57520.0,898750.0,122230.0
6308000020,2015-04-03,590000.0,3,2.5,2290,4203,2.0,0,0,3,9,2290,0,2001,0,98006,47.5441,-122.172,2290,5089,from_median_upward,spring,257,1,0,0,760184.5,47200.0,767000.0,129800.0
2201500490,2015-04-06,435000.0,3,1.0,950,10080,1.0,0,0,4,7,950,0,1954,0,98006,47.572,-122.139,1060,10000,under_median,spring,457,0,0,0,760184.5,26100.0,565500.0,104400.0
6072650290,2015-04-06,560000.0,3,1.75,2340,12443,1.5,0,0,4,8,2340,0,1965,0,98006,47.5432,-122.177,1970,9600,from_median_upward,spring,239,1,0,0,760184.5,33600.0,728000.0,134400.0
6072100790,2015-04-08,648000.0,5,2.25,2410,12000,2.0,0,0,4,8,2410,0,1973,0,98006,47.5434,-122.175,2080,12000,from_median_upward,spring,268,1,0,0,760184.5,38880.0,842400.0,155520.0
6071200195,2015-04-08,621000.0,4,2.5,2030,9905,1.0,0,0,4,8,2030,0,1959,0,98006,47.5518,-122.184,2130,10008,from_median_upward,spring,305,0,0,0,760184.5,37260.0,807300.0,149040.0
2141320230,2015-04-10,710000.0,4,2.25,2000,8068,2.0,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837,from_median_upward,spring,355,1,0,0,760184.5,42600.0,923000.0,170400.0
6073200020,2015-04-13,485000.0,3,1.0,1020,9835,1.0,0,0,5,7,1020,0,1955,0,98006,47.5728,-122.179,1210,9622,from_median_upward,spring,475,0,0,0,760184.5,29100.0,630500.0,116400.0
7856620910,2015-04-14,627500.0,4,2.5,2540,11500,1.0,0,0,4,8,1640,900,1979,0,98006,47.5609,-122.15,2820,9800,from_median_upward,spring,247,1,1,0,760184.5,37650.0,815750.0,150600.0
6071900130,2015-04-15,550000.0,3,1.75,1670,10798,1.0,0,0,4,8,1670,0,1962,0,98006,47.549,-122.17,2290,10798,from_median_upward,spring,329,0,0,0,760184.5,33000.0,715000.0,132000.0
6072300110,2015-04-16,550000.0,3,1.75,1940,8376,1.0,0,0,4,8,1290,650,1963,0,98006,47.5586,-122.173,2400,8674,from_median_upward,spring,283,0,1,0,760184.5,33000.0,715000.0,132000.0
6072600200,2015-04-17,470500.0,5,2.5,2500,9248,1.0,0,0,3,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568,from_median_upward,spring,188,1,1,0,760184.5,37640.0,611650.0,103510.0
6067900640,2015-04-20,391000.0,3,2.0,1490,9000,1.0,0,0,4,8,1490,0,1977,0,98006,47.5455,-122.184,2190,9000,under_median,spring,262,1,0,0,760184.5,23460.0,508300.0,93840.0
9552700550,2015-04-21,750000.0,3,2.5,2360,12987,2.0,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,from_median_upward,spring,317,1,0,0,760184.5,60000.0,937500.0,127500.0
1324059104,2015-04-21,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.121,2120,16117,from_median_upward,spring,292,1,1,0,760184.5,41466.0,898430.0,165864.0
2206700215,2015-04-22,550000.0,4,2.0,2070,9822,1.0,0,0,5,7,2070,0,1955,0,98006,47.566,-122.14,1300,9572,from_median_upward,spring,265,0,0,0,760184.5,33000.0,715000.0,132000.0
3447000100,2015-04-22,645000.0,4,2.5,2250,10696,2.0,0,0,3,8,2250,0,1996,0,98006,47.5715,-122.128,2340,13286,from_median_upward,spring,286,1,0,0,760184.5,51600.0,838500.0,141900.0
6308000010,2015-04-23,585000.0,3,2.5,2290,5089,2.0,0,0,3,9,2290,0,2001,0,98006,47.5443,-122.172,2290,7984,from_median_upward,spring,255,1,0,0,760184.5,46800.0,760500.0,128700.0
6072650250,2015-04-24,555000.0,4,2.25,2220,8125,1.0,0,0,4,8,1450,770,1965,0,98006,47.5429,-122.177,1980,8700,from_median_upward,spring,250,1,1,0,760184.5,33300.0,721500.0,133200.0
2141300080,2015-04-24,707000.0,5,2.5,3050,13212,1.0,0,0,4,8,1590,1460,1975,0,98006,47.5596,-122.142,2550,10826,from_median_upward,spring,231,1,1,0,760184.5,42420.0,919100.0,169680.0
1777500160,2015-04-25,718000.0,5,3.0,3070,9804,1.0,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689,from_median_upward,spring,233,1,1,0,760184.5,43080.0,897500.0,136420.0
3447000090,2015-04-28,653000.0,3,2.25,2800,17300,1.0,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650,from_median_upward,spring,233,1,1,0,760184.5,39180.0,848900.0,156720.0
9346950050,2015-04-29,625000.0,3,2.5,2120,10021,1.0,0,0,4,8,1230,890,1976,0,98006,47.5621,-122.135,2690,10183,from_median_upward,spring,294,1,1,0,760184.5,37500.0,812500.0,150000.0
6071400710,2015-04-29,648000.0,3,1.75,1610,10229,1.0,0,0,5,8,1610,0,1961,0,98006,47.553,-122.174,2270,8800,from_median_upward,spring,402,0,0,0,760184.5,38880.0,842400.0,155520.0
6705120100,2015-05-04,460000.0,3,2.25,1453,2225,2.0,0,0,4,8,1453,0,1986,0,98006,47.5429,-122.188,1860,2526,from_median_upward,spring,316,1,0,0,760184.5,27600.0,598000.0,110400.0
1777600450,2015-05-05,730000.0,5,3.0,2500,11779,1.0,0,0,4,8,1550,950,1971,0,98006,47.5696,-122.127,2580,12055,from_median_upward,spring,292,1,1,0,760184.5,43800.0,912500.0,138700.0
6072300800,2015-05-05,595000.0,4,1.75,2510,8989,1.0,0,0,4,8,1680,830,1964,0,98006,47.5569,-122.172,2510,8931,from_median_upward,spring,237,0,1,0,760184.5,35700.0,773500.0,142800.0
3438501320,2014-05-02,295000.0,2,2.5,1630,1368,2.0,0,0,3,7,1280,350,2009,0,98106,47.5489,-122.363,1590,2306,under_median,spring,180,1,1,0,315000.0,23600.0,368750.0,50150.0
7985400089,2014-05-15,275000.0,4,2.5,1840,1562,2.0,0,0,3,7,1400,440,2004,0,98106,47.5345,-122.364,1840,1766,under_median,spring,149,1,1,0,315000.0,22000.0,357500.0,60500.0
7547300050,2014-05-15,295000.0,3,1.5,850,2500,1.0,0,0,3,7,850,0,1986,0,98106,47.5677,-122.36,850,5000,under_median,spring,347,1,0,0,315000.0,23600.0,368750.0,50150.0
1773100972,2014-05-15,312000.0,3,2.25,1490,974,2.0,0,0,3,7,1220,270,2009,0,98106,47.5567,-122.363,1490,1283,under_median,spring,209,1,1,0,315000.0,24960.0,390000.0,53040.0
3438501329,2014-05-20,305000.0,2,2.5,1590,2656,2.0,0,0,3,7,1220,370,2009,0,98106,47.5489,-122.364,1590,2306,under_median,spring,191,1,1,0,315000.0,24400.0,381250.0,51850.0
880000005,2014-05-22,168000.0,2,2.5,1160,2174,2.0,0,0,3,7,1160,0,1998,0,98106,47.5264,-122.366,1380,1919,under_median,spring,144,1,0,0,315000.0,13440.0,218400.0,36960.0
2112700845,2014-05-28,270000.0,3,1.75,1300,4127,1.0,0,0,4,6,650,650,1918,1953,98106,47.5353,-122.352,1420,4000,under_median,spring,207,0,1,1,315000.0,16200.0,351000.0,64800.0
3624039183,2014-06-09,315000.0,3,2.5,1480,1590,2.0,0,0,3,8,1150,330,2010,0,98106,47.5302,-122.362,1480,5761,under_median,spring,212,1,1,0,315000.0,25200.0,393750.0,53550.0
3298700156,2014-06-10,310000.0,3,2.5,1780,6771,1.0,0,0,3,7,1230,550,1990,0,98106,47.5237,-122.353,1780,6771,under_median,spring,174,1,1,0,315000.0,24800.0,387500.0,52700.0
3438502083,2014-06-12,310000.0,5,3.0,1880,5000,1.0,0,0,3,7,1100,780,1997,0,98106,47.5453,-122.363,1640,5000,under_median,spring,164,1,1,0,315000.0,24800.0,387500.0,52700.0
3438500677,2014-06-13,305000.0,3,1.5,1210,5240,1.0,0,0,4,7,610,600,1983,0,98106,47.5524,-122.356,1560,5240,under_median,spring,252,1,1,0,315000.0,18300.0,381250.0,57950.0
1773100980,2014-06-18,309000.0,3,2.25,1490,1294,2.0,0,0,3,7,1220,270,2010,0,98106,47.5569,-122.363,1490,1283,under_median,spring,207,1,1,0,315000.0,24720.0,386250.0,52530.0
1773100121,2014-06-23,286000.0,3,2.75,1100,750,2.0,0,0,3,7,780,320,2008,0,98106,47.5601,-122.363,1170,4800,under_median,summer,260,1,1,0,315000.0,22880.0,371800.0,62920.0
2113700360,2014-06-27,315000.0,6,4.0,3120,4240,2.0,0,2,4,7,2090,1030,1993,0,98106,47.5305,-122.353,1460,4240,under_median,summer,100,1,1,0,315000.0,18900.0,393750.0,59850.0
7891600165,2014-06-27,295000.0,1,1.0,700,2500,1.0,0,0,4,7,700,0,1907,0,98106,47.5662,-122.364,1340,5000,under_median,summer,421,0,0,0,315000.0,17700.0,383500.0,70800.0
3438500346,2014-07-02,265050.0,2,1.5,800,2119,2.0,0,0,3,7,800,0,2008,0,98106,47.554,-122.362,1020,4800,under_median,summer,331,1,0,0,315000.0,21204.0,344565.0,58311.0
4302200336,2014-07-07,300000.0,3,1.0,930,5160,1.5,0,0,5,6,930,0,1919,0,98106,47.5256,-122.357,1060,5160,under_median,summer,322,0,0,0,315000.0,18000.0,375000.0,57000.0
3438500798,2014-07-15,275000.0,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954,under_median,summer,259,1,0,0,315000.0,16500.0,357500.0,66000.0
